id,lastLevel,totalSessions,dailySessions,totalAge,winRate,target
740,23,10,2,50,0.9583,0.2678
741,8,1,1,0,1.0,0.0
742,32,26,5,38,0.9115,0.2501
743,15,14,4,1,1.0,0.2254
744,2,1,1,0,1.0,0.0
745,44,8,1,15,1.0,0.24
746,23,1,1,0,0.9306,0.0
747,229,249,6,46,0.6169,0.2303
748,141,97,4,71,0.7621,0.2685
749,18,1,1,0,0.0,0.0
750,4,4,2,0,1.0,0.0
751,4,3,3,0,1.0,0.0
752,4,8,2,0,1.0,0.0
753,116,57,4,40,0.6241,0.0
754,1,1,1,0,1.0,0.0
755,19,13,3,6,0.9737,0.2243
756,4,1,1,0,1.0,0.0
757,1,2,1,0,1.0,0.0
758,87,9,3,11,0.45,0.0
759,1,3,1,14,1.0,0.2336
760,23,5,1,23,0.9583,0.237
761,1,1,1,0,1.0,0.0
762,323,138,3,54,0.6272,0.2425
763,3,2,1,28,1.0,0.249
764,1,1,1,0,1.0,0.0
765,89,73,10,22,0.8644,0.2377
766,7,2,1,1,1.0,0.0
767,28,11,5,129,0.9,0.3452
768,1,2,1,1,1.0,0.0
769,66,5,1,6,0.9339,0.0
770,509,26,2,144,0.1111,0.2419
771,4,2,1,83,1.0,0.3088
772,1,1,1,0,1.0,0.0
773,67,95,3,83,0.7548,0.27
774,8,2,1,7,1.0,0.2268
775,42,62,4,47,0.7153,0.0
776,112,127,6,26,0.7126,0.0
777,5,5,2,2,1.0,0.2224
778,239,2,1,5,0.6667,0.0
779,261,72,5,12,0.8872,0.2455
780,16,8,2,3,1.0,0.2249
781,23,10,3,3,0.901,0.0
782,16,15,15,0,1.0,0.2382
783,34,29,4,11,1.0,0.2393
784,9,6,1,18,1.0,0.2391
785,5,1,1,0,1.0,0.0
786,45,28,1,59,0.9485,0.2777
787,6,3,1,12,1.0,0.232
788,47,7,3,1,0.9688,0.0
789,22,19,9,343,0.7857,0.5572
790,11,4,1,1,0.9167,0.0
791,15,2,1,3,1.0,0.2233
792,5,1,1,0,1.0,0.0
793,22,74,4,121,0.6471,0.2827
794,29,15,5,2,0.9276,0.0
795,17,4,2,1,1.0,0.2227
796,15,2,1,1,1.0,0.0
797,19,2,2,0,1.0,0.2217
798,890,95,4,228,0.7561,0.5241
799,1,1,1,0,1.0,0.0
800,9,1,1,0,1.0,0.0
801,19,4,2,1,1.0,0.2229
802,36,13,6,1,0.8827,0.0
803,9,4,2,11,0.6833,0.0
804,9,19,6,10,0.8519,0.0
805,26,2,1,77,0.9808,0.3007
806,66,40,2,39,0.8527,0.2393
807,36,6,3,67,0.9025,0.2766
808,19,15,3,13,0.9474,0.2263
809,158,116,4,114,0.805,0.3275
810,108,81,3,36,0.7652,0.2252
811,9,4,4,0,1.0,0.2231
812,22,19,4,63,0.9565,0.2843
813,4,1,1,0,1.0,0.0
814,113,3,3,0,0.6667,0.0
815,4,1,1,0,1.0,0.0
816,10,1,1,0,1.0,0.0
817,43,11,5,1,0.9167,0.0
818,149,2,2,0,0.5,0.0
819,14,6,3,0,1.0,0.2226
820,2,1,1,0,1.0,0.0
821,4,1,1,0,1.0,0.0
822,207,212,5,44,0.6497,0.2296
823,1,1,1,0,1.0,0.0
824,6,3,1,101,1.0,0.3287
825,7,5,2,2,0.875,0.0
826,42,47,6,6,0.9172,0.0
827,27,5,1,2,0.9815,0.0
828,120,35,5,7,0.8355,0.0
829,7,18,6,59,0.9167,0.272
830,23,21,1,52,0.8396,0.2434
831,18,39,9,16,0.9298,0.2343
832,33,15,5,2,0.9192,0.0
833,145,114,2,107,0.6978,0.2924
834,23,46,3,75,0.7099,0.2438
835,97,48,5,8,0.8165,0.0
836,21,8,2,68,1.0,0.2961
837,12,31,2,79,0.8269,0.2704
838,652,941,9,97,0.95,0.4477
839,1,1,1,0,1.0,0.0
840,111,8,1,66,0.42,0.0
841,15,1,1,0,1.0,0.0
842,83,16,1,25,0.9076,0.2356
843,23,23,2,202,0.9005,0.4209
844,113,29,5,29,0.6117,0.0
845,10,4,4,0,1.0,0.2232
846,12,12,6,1,1.0,0.2275
847,2,1,1,0,1.0,0.0
848,8,3,3,0,1.0,0.2217
849,3,2,2,0,1.0,0.0
850,19,5,5,0,0.95,0.0
851,45,17,2,8,0.9574,0.2249
852,3,4,2,5,1.0,0.2254
853,10,4,4,0,1.0,0.2232
854,1,1,1,0,1.0,0.0
855,153,35,3,19,0.9378,0.2472
856,481,13,13,0,0.0,0.0
857,10,3,1,0,1.0,0.0
858,37,15,5,20,0.7619,0.0
859,7,2,2,0,1.0,0.0
860,113,9,2,14,0.5,0.0
861,55,32,16,1,1.0,0.2459
862,7,4,1,120,0.9286,0.3339
863,2,1,1,0,1.0,0.0
864,83,16,1,23,0.7921,0.0
865,7,1,1,0,1.0,0.0
866,22,11,5,1,1.0,0.2273
867,9,1,1,0,0.9444,0.0
868,1291,704,14,76,0.6341,0.4234
869,32,29,3,24,0.8724,0.2241
870,6,2,1,8,1.0,0.2276
871,398,470,6,97,0.5872,0.3105
872,7,2,2,0,1.0,0.0
873,170,116,2,79,0.3463,0.0
874,1,1,1,0,1.0,0.0
875,15,18,4,8,1.0,0.2333
876,54,15,2,15,0.9519,0.2322
877,1,1,1,0,1.0,0.0
878,13,3,1,42,1.0,0.2654
879,61,47,2,58,0.591,0.0
880,23,6,1,118,0.875,0.322
881,23,1,1,0,0.9583,0.0
882,1,2,2,0,1.0,0.0
883,31,6,6,0,0.9688,0.2214
884,31,12,1,8,0.9667,0.2238
885,22,10,5,0,0.9375,0.0
886,1897,325,3,193,0.9308,0.6515
887,12,2,1,2,1.0,0.2218
888,16,11,2,7,1.0,0.2294
889,323,12,4,106,0.7685,0.3244
890,1,1,1,0,1.0,0.0
891,7,3,1,5,1.0,0.2246
892,14,10,1,95,0.8222,0.2846
893,5,1,1,0,1.0,0.0
894,26,8,1,46,0.9808,0.2673
895,129,7,2,316,0.9167,0.5595
896,90,33,2,9,0.8881,0.0
897,23,3,1,18,0.803,0.0
898,2,1,1,0,0.75,0.0
899,43,13,3,5,0.9875,0.229
900,5,2,2,0,1.0,0.0
901,45,25,5,245,0.8611,0.4653
902,2,3,1,2,0.6667,0.0
903,9,2,1,0,1.0,0.0
904,24,14,1,43,0.9306,0.2532
905,3,1,1,0,1.0,0.0
906,55,14,3,3,0.888,0.0
907,7,2,1,1,1.0,0.0
908,19,2,2,0,1.0,0.2217
909,25,3,3,0,1.0,0.2237
910,8,2,2,0,1.0,0.0
911,23,6,3,1,0.9783,0.0
912,2,4,1,11,1.0,0.2305
913,51,9,9,0,0.9593,0.2256
914,131,18,3,53,0.9105,0.2747
915,58,20,4,5,0.8329,0.0
916,263,29,1,282,0.5651,0.4613
917,58,42,3,80,0.8623,0.2864
918,9,3,1,1,1.0,0.0
919,2,7,2,0,1.0,0.0
920,38,11,3,2,0.9429,0.0
921,9,1,1,0,1.0,0.0
922,5,2,2,0,1.0,0.0
923,6,1,1,0,1.0,0.0
924,11,5,1,2,1.0,0.2219
925,22,2,2,0,1.0,0.2221
926,7,8,2,4,0.9048,0.0
927,1,1,1,0,1.0,0.0
928,1,1,1,0,1.0,0.0
929,38,32,2,163,0.9912,0.4005
930,57,14,2,132,0.8848,0.3449
931,10,1,1,0,1.0,0.0
932,22,7,1,18,0.9565,0.2311
933,11,7,2,7,1.0,0.2286
934,2,2,2,0,1.0,0.0
935,25,14,2,27,0.8603,0.2218
936,23,15,2,109,0.9097,0.3215
937,32,3,1,3,0.95,0.0
938,8,6,2,16,0.9688,0.2312
939,1,5,1,7,1.0,0.2261
940,41,4,2,1,0.9246,0.0
941,11,1,1,0,0.9167,0.0
942,156,297,4,83,0.6933,0.2788
943,18,8,2,3,0.9474,0.0
944,192,232,6,71,0.9002,0.3141
945,13,5,1,3,1.0,0.2232
946,10,1,1,0,1.0,0.0
947,11,4,2,2,1.0,0.2231
948,1,2,2,0,1.0,0.0
949,16,1,1,0,0.9778,0.0
950,286,138,6,37,0.5518,0.0
951,6,1,1,0,1.0,0.0
952,6,1,1,0,1.0,0.0
953,111,220,5,49,0.5644,0.0
954,506,20,2,58,0.0,0.0
955,4,2,1,12,1.0,0.2318
956,4,4,1,3,1.0,0.2221
957,16,3,3,0,0.95,0.0
958,11,3,1,4,1.0,0.2239
959,8,3,3,0,1.0,0.2217
960,9,2,1,0,1.0,0.0
961,23,8,8,0,0.8889,0.0
962,391,61,1,288,0.3113,0.4289
963,17,2,1,3,1.0,0.2235
964,15,3,1,1,1.0,0.0
965,10,14,1,78,1.0,0.3047
966,1,3,1,8,1.0,0.2271
967,34,4,4,0,0.9667,0.0
968,521,45,2,156,0.7541,0.3977
969,45,10,3,4,0.913,0.0
970,1,2,2,0,1.0,0.0
971,23,7,2,2,0.8696,0.0
972,29,8,2,5,0.9773,0.2236
973,41,25,6,3,0.9329,0.0
974,23,7,2,5,0.9091,0.0
975,1,1,1,0,1.0,0.0
976,4,1,1,0,0.8333,0.0
977,23,8,8,0,1.0,0.2299
978,13,9,4,1,1.0,0.2249
979,9,2,1,2,1.0,0.2215
980,8,11,5,13,1.0,0.2387
981,15,4,2,10,1.0,0.2322
982,7,3,1,32,1.0,0.2539
983,31,43,2,269,0.869,0.4887
984,3,3,1,0,1.0,0.0
985,115,9,1,73,0.25,0.0
986,5,2,1,1,1.0,0.0
987,1,1,1,0,1.0,0.0
988,30,2,2,0,0.9487,0.0
989,2,3,1,0,1.0,0.0
990,158,186,5,30,0.635,0.0
991,10,8,1,80,1.0,0.3066
992,105,12,2,224,0.9152,0.4568
993,15,8,2,3,0.875,0.0
994,28,2,2,0,0.9444,0.0
995,1,1,1,0,1.0,0.0
996,613,7,1,137,0.5,0.329
997,26,3,1,1,0.9105,0.0
998,25,6,1,5,0.9029,0.0
999,90,9,1,20,0.8643,0.0
1000,97,8,1,2,0.5,0.0
1001,8,1,1,0,0.9375,0.0
1002,28,9,1,129,0.8013,0.3185
1003,844,300,6,92,0.9645,0.4299
1004,25,46,4,255,0.7333,0.4458
1005,15,3,3,0,1.0,0.2225
1006,948,52,2,117,0.8387,0.4235
1007,14,4,1,5,1.0,0.2254
1008,23,4,2,57,0.9167,0.266
1009,28,4,2,1,1.0,0.2239
1010,3,3,1,0,1.0,0.0
1011,26,16,2,78,0.8633,0.2781
1012,2,1,1,0,1.0,0.0
1013,1,2,2,0,1.0,0.0
1014,2,1,1,0,1.0,0.0
1015,1,2,1,8,1.0,0.2271
1016,7,2,2,0,1.0,0.0
1017,8,2,2,0,1.0,0.0
1018,3,1,1,0,1.0,0.0
1019,67,15,3,2,0.9747,0.2258
1020,6,2,1,1,1.0,0.0
1021,8,3,1,4,1.0,0.2236
1022,1,1,1,0,0.0,0.0
1023,58,12,1,19,0.9336,0.2316
1024,2,1,1,0,1.0,0.0
1025,83,206,5,105,0.6308,0.277
1026,11,2,2,0,1.0,0.0
1027,2,4,2,0,0.0,0.0
1028,139,60,20,2,0.1458,0.0
1029,29,24,3,196,0.435,0.3147
1030,6,2,2,0,1.0,0.0
1031,2,1,1,0,1.0,0.0
1032,477,174,4,117,0.8173,0.3734
1033,9,2,2,0,1.0,0.0
1034,7,4,1,0,1.0,0.0
1035,58,30,3,22,0.8218,0.0
1036,43,19,3,8,0.8911,0.0
1037,1,1,1,0,1.0,0.0
1038,5,1,1,0,1.0,0.0
1039,3,4,1,47,1.0,0.2697
1040,23,5,2,2,1.0,0.2245
1041,7,5,1,1,0.7619,0.0
1042,72,12,3,210,0.8806,0.4315
1043,31,10,10,0,0.8419,0.0
1044,102,30,2,25,0.9037,0.2389
1045,156,47,2,25,0.9883,0.2645
1046,28,25,2,21,0.8448,0.0
1047,10,1,1,0,1.0,0.0
1048,1,3,1,5,1.0,0.2239
1049,21,5,5,0,1.0,0.2258
1050,29,17,2,8,0.9333,0.0
1051,18,14,2,28,0.7811,0.0
1052,9,2,2,0,0.9444,0.0
1053,31,12,6,1,0.9086,0.0
1054,3,1,1,0,1.0,0.0
1055,199,2,2,0,0.0,0.0
1056,12,12,1,91,0.8846,0.2938
1057,43,13,1,66,0.2727,0.0
1058,6,11,3,6,1.0,0.2284
1059,180,573,11,83,0.5252,0.2682
1060,85,25,5,9,0.9016,0.2225
1061,30,2,2,0,0.8333,0.0
1062,5,23,1,46,0.9,0.2481
1063,7,3,3,0,1.0,0.2216
1064,18,9,2,4,1.0,0.2263
1065,87,53,3,27,0.7554,0.0
1066,1,1,1,0,1.0,0.0
1067,1,1,1,0,1.0,0.0
1068,26,59,9,7,0.7975,0.0
1069,1157,6,1,38,0.9412,0.3806
1070,2,1,1,0,1.0,0.0
1071,9,11,2,14,1.0,0.2362
1072,66,35,3,10,0.8438,0.0
1073,2,3,1,1,1.0,0.0
1074,6,2,1,7,1.0,0.2266
1075,3,1,1,0,1.0,0.0
1076,44,8,1,3,0.1458,0.0
1077,42,57,1,246,0.7817,0.4454
1078,1,1,1,0,1.0,0.0
1079,63,29,2,12,0.8112,0.0
1080,3,2,2,0,1.0,0.0
1081,76,31,3,27,0.7948,0.0
1082,9,4,4,0,1.0,0.2231
1083,333,39,2,313,0.451,0.4799
1084,46,18,2,89,0.9145,0.3036
1085,23,10,2,3,0.9211,0.0
1086,4,1,1,0,1.0,0.0
1087,23,66,6,47,0.6429,0.0
1088,12,3,3,0,0.9583,0.0
1089,82,84,4,24,0.9167,0.2437
1090,16,30,1,209,0.8284,0.411
1091,41,11,3,2,0.8646,0.0
1092,141,35,2,269,0.525,0.4259
1093,23,12,2,68,1.0,0.2965
1094,15,4,2,0,1.0,0.0
1095,31,13,3,10,0.8758,0.0
1096,21,15,5,4,1.0,0.2307
1097,9,2,2,0,0.9444,0.0
1098,23,5,1,120,0.9375,0.3377
1099,18,6,2,19,0.9556,0.2327
1100,8,1,1,0,1.0,0.0
1101,13,2,2,0,1.0,0.0
1102,7,3,1,1,1.0,0.0
1103,7,1,1,0,1.0,0.0
1104,9,1,1,0,1.0,0.0
1105,9,14,2,120,1.0,0.3515
1106,1,1,1,0,1.0,0.0
1107,7,4,2,1,1.0,0.2215
1108,3,3,1,0,1.0,0.0
1109,7,2,2,0,1.0,0.0
1110,11,10,3,2,0.9167,0.0
1111,1,2,2,0,1.0,0.0
1112,2,2,1,1,1.0,0.0
1113,3,1,1,0,1.0,0.0
1114,2,5,2,0,1.0,0.0
1115,12,13,2,4,0.9231,0.0
1116,6,2,2,0,1.0,0.0
1117,7,5,2,0,1.0,0.0
1118,17,4,4,0,1.0,0.2241
1119,2,2,2,0,1.0,0.0
1120,10,2,1,0,1.0,0.0
1121,5,2,2,0,1.0,0.0
1122,119,82,5,50,0.7147,0.2332
1123,24,9,4,1,0.8194,0.0
1124,13,2,2,0,0.9286,0.0
1125,3,1,1,0,1.0,0.0
1126,29,26,1,94,0.8559,0.2935
1127,79,61,2,85,0.8018,0.2808
1128,29,21,2,72,0.8135,0.2613
1129,3,8,4,29,1.0,0.2541
1130,1,5,1,259,1.0,0.4997
1131,3,1,1,0,1.0,0.0
1132,21,8,1,8,0.9683,0.2228
1133,5,2,1,16,1.0,0.2362
1134,22,7,3,4,0.9545,0.0
1135,45,13,2,63,0.8195,0.2543
1136,45,27,2,148,0.871,0.3585
1137,107,35,2,50,0.8115,0.2468
1138,461,10,1,84,0.2887,0.0
1139,1,1,1,0,1.0,0.0
1140,3,8,1,37,1.0,0.2591
1141,800,3,1,0,1.0,0.3108
1142,111,68,2,68,0.7012,0.2444
1143,648,7,3,1,1.0,0.297
1144,8,5,5,0,0.8889,0.0
1145,2,2,1,2,1.0,0.0
1146,1,1,1,0,1.0,0.0
1147,27,6,3,61,1.0,0.2903
1148,13,4,1,7,0.9615,0.0
1149,114,138,7,18,0.5391,0.0
1150,21,2,2,0,0.5,0.0
1151,23,8,1,73,0.9524,0.2901
1152,11,4,1,1,0.9167,0.0
1153,29,3,3,0,0.5,0.0
1154,45,7,3,1,0.9565,0.0
1155,158,47,3,60,0.8444,0.2726
1156,147,41,2,191,0.6559,0.3708
1157,1,4,4,0,1.0,0.2222
1158,155,38,5,6,0.7635,0.0
1159,1,1,1,0,1.0,0.0
1160,42,5,1,68,0.7546,0.2435
1161,186,416,3,175,0.6494,0.3776
1162,330,19,3,4,0.8248,0.2259
1163,62,41,1,284,0.7699,0.4856
1164,1,1,1,0,1.0,0.0
1165,5,2,2,0,1.0,0.0
1166,24,2,2,0,0.86,0.0
1167,18,6,1,42,1.0,0.2662
1168,3,1,1,0,1.0,0.0
1169,23,10,2,39,0.9583,0.2558
1170,8,33,2,2,0.875,0.0
1171,14,5,1,74,1.0,0.3004
1172,23,2,1,3,0.9783,0.0
1173,4,5,1,0,1.0,0.0
1174,5,3,1,86,1.0,0.3123
1175,13,3,1,17,0.9286,0.2227
1176,10,1,1,0,1.0,0.0
1177,177,54,4,21,0.7013,0.0
1178,9,9,2,2,0.875,0.0
1179,76,27,2,33,0.875,0.2382
1180,639,19,2,44,0.5,0.2329
1181,130,18,4,9,0.7437,0.0
1182,5,3,3,0,1.0,0.0
1183,13,2,2,0,0.8929,0.0
1184,22,10,2,6,1.0,0.229
1185,154,103,3,116,0.8724,0.342
1186,24,7,2,14,0.9792,0.2332
1187,29,1,1,0,0.95,0.0
1188,22,8,2,21,1.0,0.2452
1189,109,54,1,63,0.7694,0.2517
1190,10,5,1,3,1.0,0.2228
1191,24,15,3,61,0.8385,0.2552
1192,3,3,3,0,0.6667,0.0
1193,53,14,3,9,0.9434,0.2249
1194,47,22,2,22,0.912,0.2307
1195,26,5,1,24,0.9744,0.2419
1196,45,6,6,0,0.9475,0.0
1197,7,6,3,1,1.0,0.2229
1198,7,4,1,2,1.0,0.0
1199,15,1,1,0,1.0,0.0
1200,1,1,1,0,1.0,0.0
1201,160,8,4,1,0.869,0.0
1202,111,17,2,10,0.8177,0.0
1203,3,3,1,17,1.0,0.2371
1204,38,21,2,24,0.8151,0.0
1205,4,2,2,0,1.0,0.0
1206,4,3,1,0,1.0,0.0
1207,7,4,2,11,1.0,0.2324
1208,172,67,6,93,0.6984,0.2829
1209,22,6,1,16,1.0,0.2384
1210,1,1,1,0,1.0,0.0
1211,72,3,3,0,0.75,0.0
1212,12,9,2,0,1.0,0.0
1213,4,12,2,61,0.8,0.2431
1214,11,9,2,44,0.9394,0.2557
1215,99,76,5,15,0.7292,0.0
1216,1,1,1,0,1.0,0.0
1217,48,75,2,101,0.6549,0.2632
1218,21,2,2,0,1.0,0.2219
1219,1,2,2,0,1.0,0.0
1220,42,2,1,133,0.9123,0.3484
1221,1141,14,2,117,1.0,0.479
1222,10,5,1,15,1.0,0.2359
1223,42,54,9,10,0.8343,0.0
1224,1,1,1,0,1.0,0.0
1225,20,9,3,3,0.95,0.0
1226,23,16,1,91,0.7951,0.2757
1227,9,1,1,0,1.0,0.0
1228,12,8,1,11,1.0,0.2319
1229,1,1,1,0,1.0,0.0
1230,1,2,2,0,1.0,0.0
1231,31,5,1,6,0.9531,0.0
1232,111,22,2,35,0.375,0.0
1233,51,69,1,64,0.8159,0.257
1234,10,18,2,5,1.0,0.2269
1235,2,2,1,0,1.0,0.0
1236,9,10,2,7,1.0,0.2286
1237,41,12,1,28,0.9548,0.2441
1238,191,288,5,329,0.7102,0.5544
1239,816,128,2,71,1.0,0.3976
1240,7,4,2,4,0.9524,0.0
1241,1,1,1,0,1.0,0.0
1242,30,22,3,30,0.9783,0.2531
1243,1815,537,29,22,1.0,0.515
1244,1,1,1,0,1.0,0.0
1245,8,3,3,0,1.0,0.2217
1246,6,6,6,0,1.0,0.2254
1247,25,25,12,1,0.8466,0.0
1248,7,7,1,5,1.0,0.2248
1249,524,110,5,192,0.5062,0.3902
1250,2,1,1,0,1.0,0.0
1251,208,183,5,40,0.7448,0.2446
1252,102,164,3,60,0.3641,0.0
1253,25,19,1,53,1.0,0.2796
1254,3,2,2,0,1.0,0.0
1255,31,13,1,15,0.9097,0.0
1256,53,17,3,222,0.8889,0.4444
1257,36,13,6,4,0.9099,0.0
1258,26,3,1,0,0.9744,0.0
1259,31,14,2,4,0.9301,0.0
1260,856,1713,11,169,0.6085,0.5183
1261,3,6,6,0,0.75,0.0
1262,666,115,3,147,1.0,0.4633
1263,8,5,1,6,0.75,0.0
1264,2,2,2,0,1.0,0.0
1265,23,6,1,10,0.9783,0.2273
1266,5,4,2,73,1.0,0.2994
1267,48,67,3,64,0.9252,0.2829
1268,37,3,3,0,0.625,0.0
1269,710,152,4,55,0.75,0.3171
1270,100,297,5,76,0.51,0.2259
1271,72,21,1,105,0.8281,0.3041
1272,16,8,2,3,1.0,0.2249
1273,10,2,1,6,1.0,0.2259
1274,1,2,2,0,1.0,0.0
1275,24,121,2,122,0.7813,0.3133
1276,12,11,5,1,1.0,0.2262
1277,34,33,4,181,0.8284,0.3866
1278,3,1,1,0,1.0,0.0
1279,32,68,5,77,0.8246,0.2757
1280,18,6,2,16,1.0,0.2392
1281,6,1,1,0,1.0,0.0
1282,170,5,2,8,0.75,0.0
1283,49,8,8,0,0.7885,0.0
1284,10,3,3,0,1.0,0.222
1285,56,25,2,21,0.8596,0.0
1286,890,14,1,58,1.0,0.3847
1287,23,3,1,3,0.9167,0.0
1288,485,5,1,42,0.0,0.0
1289,135,3,1,207,0.5,0.3495
1290,9,1,1,0,1.0,0.0
1291,40,8,2,7,0.9737,0.2263
1292,225,732,19,37,0.5224,0.2412
1293,28,20,4,12,0.8917,0.0
1294,42,24,12,1,0.9032,0.0
1295,14,5,5,0,0.7619,0.0
1296,5,7,3,4,1.0,0.2259
1297,1,1,1,0,1.0,0.0
1298,1,1,1,0,1.0,0.0
1299,1,4,2,0,1.0,0.0
1300,27,82,5,126,0.7951,0.3226
1301,8,7,1,178,1.0,0.4127
1302,15,9,2,244,1.0,0.4865
1303,27,5,2,1,0.9615,0.0
1304,1,3,1,1,1.0,0.0
1305,1,2,2,0,1.0,0.0
1306,26,8,8,0,0.9127,0.0
1307,5,6,6,0,1.0,0.2253
1308,6,3,3,0,1.0,0.2215
1309,23,24,8,2,0.8022,0.0
1310,49,11,5,2,0.8964,0.0
1311,2,1,1,0,1.0,0.0
1312,23,1,1,0,1.0,0.0
1313,2,1,1,0,1.0,0.0
1314,2,1,1,0,1.0,0.0
1315,155,18,3,6,0.7839,0.0
1316,1,4,4,0,1.0,0.2222
1317,1,1,1,0,1.0,0.0
1318,18,13,2,63,1.0,0.2906
1319,10,3,3,0,1.0,0.222
1320,1,16,5,0,1.0,0.2241
1321,356,6,6,0,1.0,0.2658
1322,73,29,4,12,0.8387,0.0
1323,15,7,2,30,1.0,0.2541
1324,40,28,2,28,0.9312,0.2409
1325,35,16,4,4,0.9667,0.2238
1326,22,8,8,0,0.9773,0.2248
1327,178,201,7,37,0.7908,0.2513
1328,1,1,1,0,1.0,0.0
1329,89,90,3,33,0.6232,0.0
1330,5,1,1,0,0.75,0.0
1331,3,1,1,0,1.0,0.0
1332,13,2,1,1,0.9615,0.0
1333,27,4,2,1,1.0,0.2238
1334,3,1,1,0,1.0,0.0
1335,417,398,9,40,0.571,0.2471
1336,34,18,3,38,0.875,0.2395
1337,513,546,13,68,0.5066,0.2874
1338,29,10,2,170,0.8222,0.369
1339,1,4,4,0,1.0,0.2222
1340,22,3,3,0,0.9,0.0
1341,130,46,5,10,0.75,0.0
1342,631,16,1,75,1.0,0.3734
1343,28,5,2,1,0.8988,0.0
1344,43,4,1,9,0.5,0.0
1345,1,3,3,0,1.0,0.0
1346,14,4,4,0,0.9643,0.0
1347,1,1,1,0,1.0,0.0
1348,4,1,1,0,1.0,0.0
1349,22,5,2,11,0.9565,0.2247
1350,28,12,2,13,0.9425,0.2248
1351,31,4,4,0,1.0,0.2257
1352,7,2,1,1,1.0,0.0
1353,4,2,2,0,1.0,0.0
1354,29,87,5,24,0.7242,0.0
1355,1,3,3,0,1.0,0.0
1356,11,4,2,1,1.0,0.222
1357,3,1,1,0,1.0,0.0
1358,376,79,4,94,0.7233,0.3112
1359,1,1,1,0,1.0,0.0
1360,24,1,1,0,0.9792,0.0
1361,157,57,4,54,0.8289,0.2643
1362,32,138,3,92,0.6581,0.2569
1363,7,1,1,0,1.0,0.0
1364,3,2,2,0,1.0,0.0
1365,11,17,2,226,0.875,0.4396
1366,1,1,1,0,1.0,0.0
1367,9,5,2,0,1.0,0.0
1368,3,1,1,0,1.0,0.0
1369,3,16,4,1,0.8333,0.0
1370,152,134,4,60,0.5652,0.0
1371,79,53,2,24,0.5614,0.0
1372,1,2,2,0,1.0,0.0
1373,22,7,2,135,0.9348,0.3546
1374,22,7,3,1,1.0,0.2246
1375,30,10,10,0,1.0,0.2333
1376,7,3,1,59,1.0,0.2832
1377,1,1,1,0,1.0,0.0
1378,12,30,3,89,0.6785,0.25
1379,1,10,2,40,1.0,0.2635
1380,20,3,3,0,1.0,0.2231
1381,101,178,2,290,0.6306,0.4747
1382,57,19,9,1,0.8673,0.0
1383,2,1,1,0,1.0,0.0
1384,43,8,4,0,0.9602,0.0
1385,64,4,2,1,0.8515,0.0
1386,15,2,1,1,1.0,0.0
1387,1,1,1,0,1.0,0.0
1388,14,11,3,1,1.0,0.2239
1389,28,12,1,17,0.9425,0.2279
1390,35,3,1,1,1.0,0.2235
1391,31,5,2,1,0.914,0.0
1392,1,2,1,86,1.0,0.3117
1393,3,4,2,1,1.0,0.0
1394,31,13,1,7,0.8925,0.0
1395,36,98,4,127,0.7548,0.3156
1396,89,76,5,26,0.7214,0.0
1397,164,118,10,73,0.7961,0.2892
1398,21,2,2,0,1.0,0.2219
1399,9,1,1,0,1.0,0.0
1400,19,5,1,69,0.9825,0.2917
1401,12,2,1,1,1.0,0.0
1402,55,23,2,239,0.9224,0.4695
1403,1,1,1,0,1.0,0.0
1404,4,2,2,0,1.0,0.0
1405,69,28,2,42,0.9483,0.2632
1406,1714,94,3,42,1.0,0.4693
1407,37,18,1,50,0.6833,0.0
1408,12,1,1,0,1.0,0.0
1409,66,10,2,57,0.9088,0.2695
1410,154,39,7,4,0.8251,0.0
1411,63,8,2,36,0.7887,0.0
1412,123,7,2,110,0.6667,0.2806
1413,7,2,2,0,1.0,0.0
1414,26,6,2,5,1.0,0.2282
1415,17,22,5,10,1.0,0.2371
1416,3,2,2,0,1.0,0.0
1417,23,4,2,4,1.0,0.2266
1418,1,1,1,0,1.0,0.0
1419,39,1,1,0,1.0,0.2227
1420,168,53,4,47,0.7404,0.2385
1421,24,13,2,208,0.8507,0.4161
1422,67,32,1,52,0.901,0.2625
1423,213,376,6,149,0.5214,0.3262
1424,1,2,2,0,1.0,0.0
1425,9,19,1,85,1.0,0.3125
1426,15,4,1,10,1.0,0.231
1427,8,2,2,0,1.0,0.0
1428,17,2,1,3,1.0,0.2235
1429,60,12,4,2,0.8852,0.0
1430,2,3,3,0,1.0,0.0
1431,22,5,1,1,0.9773,0.0
1432,163,30,5,25,0.0,0.0
1433,1,1,1,0,1.0,0.0
1434,280,1214,11,115,0.4083,0.3229
1435,14,9,3,1,1.0,0.2238
1436,27,4,2,83,0.5,0.0
1437,152,24,1,79,0.5694,0.2288
1438,48,14,3,3,0.9375,0.0
1439,3,2,2,0,1.0,0.0
1440,57,6,1,27,0.9052,0.2337
1441,27,14,2,56,0.9753,0.2787
1442,1,1,1,0,1.0,0.0
1443,2,1,1,0,1.0,0.0
1444,25,2,2,0,0.9091,0.0
1445,18,1,1,0,1.0,0.0
1446,16,10,5,2,1.0,0.2277
1447,105,24,2,10,0.832,0.0
1448,57,17,2,23,0.9221,0.2349
1449,27,5,1,18,1.0,0.2411
1450,21,4,4,0,1.0,0.2245
1451,158,47,9,20,0.6833,0.0
1452,20,1,1,0,1.0,0.0
1453,4,1,1,0,1.0,0.0
1454,26,4,4,0,0.8889,0.0
1455,23,19,3,5,1.0,0.2297
